Price,Close,High,Low,Open,Volume
Ticker,HNGE,HNGE,HNGE,HNGE,HNGE
Date,,,,,
2025-10-01,48.75,49.75,47.90999984741211,49.5,1135800
2025-10-02,52.81999969482422,52.880001068115234,48.380001068115234,49.220001220703125,1223700
2025-10-03,51.290000915527344,53.20000076293945,50.900001525878906,52.63999938964844,723400
2025-10-06,51.68000030517578,52.22999954223633,50.540000915527344,51.72999954223633,678300
2025-10-07,51.15999984741211,52.625,50.435001373291016,52.380001068115234,579100
2025-10-08,53.810001373291016,54.400001525878906,51.15999984741211,51.939998626708984,536400
2025-10-09,50.36000061035156,54.290000915527344,50.290000915527344,54.0,586800
2025-10-10,49.790000915527344,50.90999984741211,49.290000915527344,50.5,765300
2025-10-13,50.400001525878906,50.790000915527344,49.369998931884766,50.630001068115234,295600
2025-10-14,50.439998626708984,51.0099983215332,48.779998779296875,50.52000045776367,377400
2025-10-15,50.40999984741211,52.51499938964844,50.31999969482422,51.310001373291016,419300
2025-10-16,50.7400016784668,51.9900016784668,49.970001220703125,50.86000061035156,506600
2025-10-17,49.279998779296875,50.150001525878906,48.130001068115234,49.7400016784668,673900
2025-10-20,51.279998779296875,51.75,49.345001220703125,49.939998626708984,638500
2025-10-21,49.7400016784668,51.900001525878906,49.689998626708984,51.279998779296875,643200
2025-10-22,48.86000061035156,49.51900100708008,47.38999938964844,49.06999969482422,881300
2025-10-23,49.54999923706055,50.0,48.2400016784668,48.7599983215332,898000
2025-10-24,49.599998474121094,50.54499816894531,48.209999084472656,49.25,1409800
2025-10-27,49.869998931884766,50.880001068115234,49.20000076293945,50.15999984741211,579000
2025-10-28,50.970001220703125,51.209999084472656,49.084999084472656,49.540000915527344,762800
2025-10-29,49.599998474121094,51.0099983215332,48.66999816894531,51.0099983215332,843900
2025-10-30,48.65999984741211,49.56999969482422,47.0,48.790000915527344,1111700
2025-10-31,49.7599983215332,50.349998474121094,47.529998779296875,48.0,1191700
2025-11-03,50.34000015258789,51.119998931884766,49.17499923706055,49.81999969482422,1460900
2025-11-04,53.439998626708984,53.79999923706055,48.0,49.0,3699400
2025-11-05,45.38999938964844,49.5,44.150001525878906,47.86000061035156,6181200
2025-11-06,44.040000915527344,46.720001220703125,43.314998626708984,44.209999084472656,2624600
2025-11-07,44.4900016784668,45.099998474121094,42.599998474121094,44.040000915527344,1151600
2025-11-10,44.29999923706055,45.36000061035156,43.5,45.209999084472656,766900
2025-11-11,44.310001373291016,45.08000183105469,43.7400016784668,44.84000015258789,581600
2025-11-12,42.33000183105469,46.75,41.900001525878906,46.599998474121094,2282200
2025-11-13,41.75,42.5,40.45500183105469,42.38999938964844,1685800
2025-11-14,40.959999084472656,42.11000061035156,40.20000076293945,41.0,1861100
2025-11-17,40.84000015258789,41.619998931884766,40.06999969482422,40.54999923706055,2290700
2025-11-18,40.619998931884766,41.0,39.189998626708984,40.125,7801100
2025-11-19,44.099998474121094,44.630001068115234,40.391998291015625,41.0,5591700
2025-11-20,45.36000061035156,47.150001525878906,44.76499938964844,44.779998779296875,2852800
2025-11-21,45.9900016784668,46.244998931884766,43.814998626708984,45.439998626708984,2061600
2025-11-24,47.0099983215332,47.5,46.404998779296875,46.599998474121094,1720300
2025-11-25,48.27000045776367,48.36000061035156,46.25,46.779998779296875,1125900
2025-11-26,50.04999923706055,51.349998474121094,48.27000045776367,48.5,2872100
2025-11-28,48.90999984741211,50.529998779296875,48.71500015258789,49.029998779296875,1023700
2025-12-01,47.959999084472656,49.47999954223633,47.86000061035156,48.709999084472656,1475000
2025-12-02,46.560001373291016,49.09000015258789,46.5099983215332,48.52000045776367,1282300
2025-12-03,46.02000045776367,48.18000030517578,45.654998779296875,46.959999084472656,2085500
2025-12-04,49.65999984741211,49.880001068115234,45.52000045776367,45.970001220703125,1493200
2025-12-05,50.040000915527344,50.5,49.209999084472656,50.0,1474400
2025-12-08,49.04999923706055,50.880001068115234,48.959999084472656,50.5099983215332,3156600
2025-12-09,49.470001220703125,50.08000183105469,48.75,49.9900016784668,1210600
2025-12-10,49.689998626708984,50.25,48.90999984741211,49.040000915527344,1271600
2025-12-11,49.790000915527344,50.165000915527344,48.915000915527344,49.5,585900
2025-12-12,49.70000076293945,50.290000915527344,49.290000915527344,49.720001220703125,886000
2025-12-15,48.5,49.86000061035156,47.97999954223633,49.86000061035156,1253200
2025-12-16,48.40999984741211,49.529998779296875,47.9109992980957,48.34000015258789,891400
2025-12-17,48.0,48.93000030517578,47.63999938964844,48.220001220703125,941800
2025-12-18,48.04999923706055,49.22999954223633,47.95000076293945,48.79999923706055,976000
2025-12-19,47.25,49.0,47.09000015258789,48.119998931884766,1283500
2025-12-22,48.63999938964844,48.7400016784668,47.25,47.66999816894531,798100
2025-12-23,48.7599983215332,49.029998779296875,47.47999954223633,47.61000061035156,615700
2025-12-24,48.20000076293945,49.18000030517578,48.09000015258789,48.619998931884766,267500
2025-12-26,47.540000915527344,48.334999084472656,47.470001220703125,48.20000076293945,386400
2025-12-29,47.09000015258789,47.63999938964844,46.61000061035156,47.279998779296875,446400
2025-12-30,46.22999954223633,47.36600112915039,46.02000045776367,46.79999923706055,709300
2025-12-31,46.45000076293945,46.689998626708984,45.77000045776367,46.220001220703125,1032300
2026-01-02,45.560001373291016,46.849998474121094,45.290000915527344,46.439998626708984,1051800
2026-01-05,46.880001068115234,47.040000915527344,45.709999084472656,45.90999984741211,1233600
2026-01-06,48.83000183105469,49.18000030517578,47.22999954223633,47.22999954223633,869000
2026-01-07,49.13999938964844,50.15999984741211,48.47999954223633,49.0,598400
2026-01-08,49.40999984741211,51.150001525878906,48.88999938964844,48.97999954223633,875300
2026-01-09,47.91999816894531,50.36000061035156,47.900001525878906,50.36000061035156,860800
2026-01-12,48.470001220703125,48.86000061035156,46.058998107910156,48.86000061035156,677600
2026-01-13,47.130001068115234,48.9900016784668,46.15999984741211,48.72999954223633,614300
2026-01-14,43.33000183105469,47.27000045776367,43.0099983215332,47.02000045776367,766200
2026-01-15,43.7599983215332,44.61000061035156,42.619998931884766,43.65999984741211,1148000
2026-01-16,43.33000183105469,44.07500076293945,42.81999969482422,43.75,746700
2026-01-20,41.619998931884766,42.53499984741211,41.310001373291016,42.25,685100
2026-01-21,41.52000045776367,41.970001220703125,40.54999923706055,41.459999084472656,750600
2026-01-22,41.77000045776367,43.099998474121094,41.560001373291016,41.93000030517578,665500
2026-01-23,42.560001373291016,43.61000061035156,41.54999923706055,42.81999969482422,890000
2026-01-26,41.560001373291016,42.970001220703125,41.150001525878906,42.58000183105469,867500
2026-01-27,40.400001525878906,41.220001220703125,39.619998931884766,41.189998626708984,724400
2026-01-28,37.650001525878906,40.34000015258789,37.5,40.34000015258789,913000
2026-01-29,36.220001220703125,37.53499984741211,34.310001373291016,37.5,1808500
2026-01-30,34.900001525878906,36.7400016784668,34.150001525878906,36.099998474121094,1252500
2026-02-02,35.22999954223633,35.529998779296875,34.59600067138672,35.0099983215332,823200
2026-02-03,33.06999969482422,36.45000076293945,32.27000045776367,36.45000076293945,1503900
2026-02-04,33.25,34.66999816894531,31.3799991607666,33.06999969482422,1522100
2026-02-05,31.790000915527344,34.0,31.239999771118164,33.15999984741211,1231200
2026-02-06,31.170000076293945,33.16400146484375,30.875,32.40999984741211,1332400
2026-02-09,32.15999984741211,32.22999954223633,30.079999923706055,30.809999465942383,1065800
2026-02-10,33.04999923706055,33.56999969482422,31.690000534057617,32.0099983215332,3019500
2026-02-11,38.7599983215332,39.95000076293945,34.0099983215332,38.5,5867000
2026-02-12,39.470001220703125,40.9900016784668,38.779998779296875,38.88999938964844,3963800
2026-02-13,38.939998626708984,40.869998931884766,38.4900016784668,38.4900016784668,2665800
2026-02-17,39.189998626708984,40.37200164794922,38.39500045776367,39.0,1671100
2026-02-18,40.560001373291016,40.880001068115234,39.119998931884766,39.29999923706055,1012400
