Price,Close,High,Low,Open,Volume
Ticker,FIG,FIG,FIG,FIG,FIG
Date,,,,,
2026-02-06,21.989999771118164,22.950000762939453,20.950000762939453,22.524999618530273,12071600
2026-02-09,22.1299991607666,22.43000030517578,20.940000534057617,21.540000915527344,8852100
2026-02-10,24.100000381469727,25.170000076293945,21.899999618530273,22.229999542236328,27066900
2026-02-11,22.56999969482422,23.690000534057617,22.170000076293945,23.68000030517578,12262400
2026-02-12,22.020000457763672,22.834999084472656,21.149999618530273,22.600000381469727,9605400
2026-02-13,22.530000686645508,23.3700008392334,22.170000076293945,22.469999313354492,9365200
2026-02-17,23.100000381469727,23.579999923706055,21.96500015258789,23.0,12748200
2026-02-18,24.190000534057617,24.850000381469727,22.841999053955078,23.110000610351562,25278100
2026-02-19,25.860000610351562,26.5,23.280000686645508,26.0,65989900
2026-02-20,26.09000015258789,28.420000076293945,25.06999969482422,25.489999771118164,42502400
2026-02-23,24.75,25.229999542236328,23.450000762939453,25.200000762939453,26505100
2026-02-24,27.43000030517578,27.520000457763672,24.739999771118164,24.75,23545400
2026-02-25,31.239999771118164,31.639999389648438,28.479999542236328,28.479999542236328,28113700
2026-02-26,30.219999313354492,32.65299987792969,29.8700008392334,30.420000076293945,26026600
2026-02-27,29.389999389648438,29.969999313354492,28.496999740600586,28.59000015258789,13065800
2026-03-02,29.290000915527344,29.889999389648438,28.280000686645508,28.5,12043700
2026-03-03,30.739999771118164,30.899999618530273,27.950000762939453,28.469999313354492,12244000
2026-03-04,29.639999389648438,31.299999237060547,29.520000457763672,30.56999969482422,12027300
2026-03-05,30.299999237060547,31.940000534057617,29.149999618530273,29.579999923706055,14166600
2026-03-06,29.110000610351562,29.700000762939453,28.7189998626709,29.610000610351562,8577900
2026-03-09,30.479999542236328,30.65999984741211,28.590999603271484,28.700000762939453,12913300
2026-03-10,28.350000381469727,30.299999237060547,28.239999771118164,30.100000381469727,10292000
2026-03-11,27.84000015258789,29.770000457763672,27.65999984741211,28.600000381469727,8963000
2026-03-12,26.170000076293945,28.5,26.139999389648438,27.889999389648438,9543000
2026-03-13,26.030000686645508,26.764999389648438,25.43000030517578,26.200000762939453,9088000
2026-03-16,27.15999984741211,27.200000762939453,26.236000061035156,26.31999969482422,8788700
2026-03-17,27.450000762939453,27.954999923706055,27.0,27.020000457763672,6134900
2026-03-18,25.260000228881836,27.31999969482422,24.850000381469727,27.09000015258789,17146200
2026-03-19,24.219999313354492,25.719999313354492,23.530000686645508,25.0,19230100
2026-03-20,23.729999542236328,24.170000076293945,23.049999237060547,23.850000381469727,18151500
2026-03-23,23.200000762939453,24.179000854492188,22.75,23.799999237060547,14347600
2026-03-24,21.8700008392334,22.90999984741211,21.309999465942383,22.649999618530273,22840100
2026-03-25,21.09000015258789,22.450000762939453,20.719999313354492,22.25,15447800
2026-03-26,22.149999618530273,22.424999237060547,20.90999984741211,20.989999771118164,12794700
2026-03-27,20.190000534057617,21.6299991607666,19.81999969482422,21.610000610351562,16960500
2026-03-30,20.15999984741211,20.600000381469727,19.829999923706055,20.209999084472656,7983600
2026-03-31,21.139999389648438,21.459999084472656,20.100000381469727,20.309999465942383,13270100
2026-04-01,20.420000076293945,21.559999465942383,20.299999237060547,21.489999771118164,9333000
2026-04-02,21.270000457763672,21.43000030517578,19.701000213623047,20.459999084472656,8354700
2026-04-06,21.420000076293945,21.697999954223633,21.04800033569336,21.3799991607666,5686900
2026-04-07,21.190000534057617,21.5,20.670000076293945,21.190000534057617,6703000
2026-04-08,20.149999618530273,23.149999618530273,20.125,22.5,15415300
2026-04-09,19.079999923706055,20.21500015258789,18.780000686645508,20.010000228881836,15769800
2026-04-10,18.15999984741211,19.149999618530273,17.729999542236328,19.079999923706055,16568000
2026-04-13,19.18000030517578,19.40999984741211,17.75,18.114999771118164,14804900
2026-04-14,18.420000076293945,20.25,17.649999618530273,19.549999237060547,23762400
2026-04-15,20.34000015258789,20.479999542236328,18.6200008392334,18.969999313354492,18388700
2026-04-16,20.31999969482422,21.299999237060547,19.299999237060547,21.235000610351562,21745400
2026-04-17,18.920000076293945,21.450000762939453,18.610000610351562,20.969999313354492,37424000
2026-04-20,19.010000228881836,19.329999923706055,18.5,18.690000534057617,13533400
2026-04-21,18.719999313354492,20.329999923706055,18.65999984741211,19.0,21954500
2026-04-22,19.170000076293945,19.600000381469727,18.799999237060547,18.90999984741211,10642200
2026-04-23,17.31999969482422,18.559999465942383,16.799999237060547,18.5,23425600
2026-04-24,17.469999313354492,17.5,16.690000534057617,17.350000381469727,20942100
2026-04-27,17.309999465942383,17.80500030517578,17.020000457763672,17.350000381469727,10729700
2026-04-28,17.18000030517578,17.684999465942383,17.135000228881836,17.5,9870200
2026-04-29,16.860000610351562,17.25,16.68000030517578,17.1299991607666,10767400
2026-04-30,17.700000762939453,18.0,16.600000381469727,16.719999313354492,13548000
2026-05-01,18.739999771118164,19.280000686645508,18.2549991607666,18.725000381469727,24134200
2026-05-04,19.959999084472656,20.65999984741211,18.700000762939453,18.739999771118164,19307400
2026-05-05,19.420000076293945,20.040000915527344,18.989999771118164,20.040000915527344,12728600
2026-05-06,19.290000915527344,19.639999389648438,18.790000915527344,19.350000381469727,15420300
2026-05-07,20.559999465942383,21.5,20.09000015258789,20.209999084472656,18444500
2026-05-08,20.65999984741211,20.8799991607666,19.6299991607666,20.0,10563600
2026-05-11,20.049999237060547,21.190000534057617,19.610000610351562,20.5,14182400
2026-05-12,19.329999923706055,20.030000686645508,19.155000686645508,20.0,10118800
2026-05-13,18.940000534057617,19.30500030517578,18.514999389648438,19.165000915527344,13430000
2026-05-14,20.239999771118164,20.450000762939453,19.049999237060547,19.850000381469727,49141800
2026-05-15,22.920000076293945,23.93000030517578,21.309999465942383,22.280000686645508,77424700
