Price,Close,High,Low,Open,Volume
Ticker,KRMN,KRMN,KRMN,KRMN,KRMN
Date,,,,,
2025-07-08,45.029998779296875,45.86000061035156,43.4900016784668,45.25,722400
2025-07-09,47.56999969482422,48.665000915527344,45.279998779296875,46.029998779296875,1034200
2025-07-10,47.439998626708984,47.91999816894531,45.67599868774414,47.099998474121094,514600
2025-07-11,48.7599983215332,49.060001373291016,47.178001403808594,47.459999084472656,628700
2025-07-14,49.40999984741211,50.0,48.79999923706055,48.79999923706055,596000
2025-07-15,48.310001373291016,49.650001525878906,47.63999938964844,49.15999984741211,572400
2025-07-16,53.7400016784668,53.7400016784668,49.040000915527344,49.47999954223633,1380500
2025-07-17,56.29999923706055,57.06999969482422,53.599998474121094,54.0,1315000
2025-07-18,55.7400016784668,57.314998626708984,55.0,56.529998779296875,2782300
2025-07-21,56.220001220703125,57.099998474121094,55.0,56.869998931884766,739300
2025-07-22,51.959999084472656,53.0,50.0,52.47999954223633,1958800
2025-07-23,49.099998474121094,52.04499816894531,48.13999938964844,52.0099983215332,2512500
2025-07-24,49.40999984741211,50.25,48.77000045776367,49.5,11216300
2025-07-25,50.45000076293945,51.0,49.0,49.529998779296875,6148900
2025-07-28,50.290000915527344,51.23500061035156,50.27000045776367,50.68000030517578,3426800
2025-07-29,51.40999984741211,51.619998931884766,49.849998474121094,50.880001068115234,2302000
2025-07-30,50.38999938964844,51.2599983215332,49.61000061035156,50.72999954223633,1986400
2025-07-31,51.70000076293945,51.7599983215332,49.04999923706055,50.0,1644400
2025-08-01,50.220001220703125,51.279998779296875,49.290000915527344,51.279998779296875,1022300
2025-08-04,51.40999984741211,51.83000183105469,50.61600112915039,50.959999084472656,803200
2025-08-05,50.38999938964844,51.82500076293945,49.630001068115234,51.130001068115234,936600
2025-08-06,48.599998474121094,50.29999923706055,48.5,50.09000015258789,1084300
2025-08-07,48.209999084472656,49.209999084472656,46.900001525878906,49.09000015258789,1716700
2025-08-08,45.779998779296875,51.31999969482422,45.525001525878906,51.0,3047100
2025-08-11,46.70000076293945,47.13999938964844,44.43000030517578,45.0,1645600
2025-08-12,49.029998779296875,49.06999969482422,47.150001525878906,47.97999954223633,1324100
2025-08-13,51.83000183105469,52.279998779296875,49.11000061035156,49.560001373291016,1816700
2025-08-14,50.90999984741211,52.47999954223633,50.67499923706055,51.79999923706055,1120900
2025-08-15,50.599998474121094,51.65999984741211,49.880001068115234,51.59000015258789,784700
2025-08-18,51.779998779296875,52.18000030517578,50.560001373291016,50.560001373291016,995900
2025-08-19,49.869998931884766,51.56999969482422,49.2400016784668,51.38999938964844,1230200
2025-08-20,50.7599983215332,50.84000015258789,48.2599983215332,49.61000061035156,873500
2025-08-21,52.22999954223633,52.25,50.369998931884766,51.15999984741211,1371500
2025-08-22,52.2400016784668,53.43000030517578,52.150001525878906,52.5099983215332,1049900
2025-08-25,53.040000915527344,53.775001525878906,52.5,52.5,1078700
2025-08-26,54.689998626708984,55.22999954223633,53.0,53.09000015258789,1569800
2025-08-27,54.650001525878906,55.220001220703125,54.209999084472656,54.95000076293945,919300
2025-08-28,55.45000076293945,56.09000015258789,54.2400016784668,54.810001373291016,1323000
2025-08-29,53.40999984741211,55.689998626708984,53.06999969482422,55.36000061035156,917300
2025-09-02,53.88999938964844,54.0099983215332,51.83000183105469,52.43000030517578,842300
2025-09-03,53.2599983215332,54.47999954223633,53.02000045776367,54.0,600300
2025-09-04,53.380001068115234,53.72999954223633,52.689998626708984,53.66999816894531,1014300
2025-09-05,62.52000045776367,63.29999923706055,56.10100173950195,56.279998779296875,4176100
2025-09-08,62.36000061035156,63.459999084472656,60.4109992980957,63.119998931884766,2499400
2025-09-09,62.5099983215332,63.375,61.900001525878906,63.04999923706055,1816000
2025-09-10,62.220001220703125,64.47000122070312,62.06999969482422,63.16999816894531,2222400
2025-09-11,63.79999923706055,64.02999877929688,61.33000183105469,62.0,1409700
2025-09-12,64.33000183105469,64.5,63.25,63.86000061035156,1289500
2025-09-15,63.79999923706055,65.98999786376953,63.34000015258789,64.66000366210938,1416000
2025-09-16,64.86000061035156,66.29000091552734,63.630001068115234,64.77999877929688,1265900
2025-09-17,64.11000061035156,65.625,63.31999969482422,64.87000274658203,1492100
2025-09-18,65.44999694824219,66.01000213623047,64.16000366210938,64.30000305175781,1171100
2025-09-19,66.12000274658203,66.61499786376953,65.12999725341797,66.18000030517578,5583200
2025-09-22,67.2300033569336,67.95999908447266,65.7699966430664,66.0,1389000
2025-09-23,68.70999908447266,70.31999969482422,67.37000274658203,67.44999694824219,1256500
2025-09-24,66.91000366210938,69.80000305175781,65.5999984741211,69.1500015258789,1547300
2025-09-25,67.4000015258789,67.72000122070312,63.619998931884766,64.4000015258789,1090500
2025-09-26,68.41999816894531,68.83000183105469,67.31999969482422,67.69999694824219,1007100
2025-09-29,71.3499984741211,74.51000213623047,70.45999908447266,71.72000122070312,2252800
2025-09-30,72.19999694824219,73.0,71.19999694824219,71.2699966430664,1902000
2025-10-01,73.47000122070312,73.73999786376953,70.94999694824219,71.72000122070312,1904500
2025-10-02,73.41000366210938,75.2699966430664,72.63999938964844,74.08999633789062,1872700
2025-10-03,72.5999984741211,75.94499969482422,72.58999633789062,74.94000244140625,1170800
2025-10-06,74.22000122070312,74.99400329589844,72.86000061035156,73.33000183105469,840400
2025-10-07,75.19999694824219,75.52999877929688,72.87999725341797,74.61000061035156,889500
2025-10-08,76.5999984741211,77.87000274658203,74.87000274658203,75.87999725341797,689200
2025-10-09,74.51000213623047,77.91500091552734,74.38899993896484,76.93000030517578,898700
2025-10-10,74.70999908447266,77.04000091552734,74.01000213623047,75.58000183105469,1161600
2025-10-13,79.06999969482422,79.2509994506836,75.93099975585938,76.0,1007600
2025-10-14,77.0,80.31999969482422,75.62699890136719,78.0,1234400
2025-10-15,75.95999908447266,80.03099822998047,75.0199966430664,78.70500183105469,1521500
2025-10-16,76.8499984741211,77.94000244140625,75.61000061035156,76.83999633789062,977600
2025-10-17,75.02999877929688,76.6500015258789,72.80000305175781,75.16999816894531,1457100
2025-10-20,78.25,78.37899780273438,76.25,76.38999938964844,867000
2025-10-21,78.98999786376953,79.26000213623047,77.08999633789062,78.88999938964844,822400
2025-10-22,77.20999908447266,79.66999816894531,75.51000213623047,78.38999938964844,1698000
2025-10-23,81.98999786376953,82.16999816894531,77.29000091552734,77.29000091552734,1050100
2025-10-24,84.1500015258789,85.0199966430664,82.5,83.98999786376953,878400
2025-10-27,83.87000274658203,86.37000274658203,83.0199966430664,85.08999633789062,1155200
2025-10-28,85.33999633789062,86.91999816894531,83.80000305175781,84.80999755859375,1164100
2025-10-29,85.79000091552734,87.26499938964844,84.9800033569336,85.29000091552734,885100
2025-10-30,85.5999984741211,88.81999969482422,85.12999725341797,85.12999725341797,949000
2025-10-31,84.23999786376953,87.58999633789062,83.82499694824219,86.19999694824219,1161400
2025-11-03,87.04000091552734,87.91200256347656,84.44000244140625,85.86000061035156,1041900
2025-11-04,84.69999694824219,87.21299743652344,82.7699966430664,84.01000213623047,1115200
2025-11-05,79.7300033569336,85.37999725341797,78.19999694824219,84.83999633789062,2762400
2025-11-06,74.9800033569336,80.29499816894531,74.51000213623047,79.7300033569336,2557100
2025-11-07,70.68000030517578,71.88999938964844,59.09000015258789,64.68000030517578,5430300
2025-11-10,72.30999755859375,73.98999786376953,70.08999633789062,71.88999938964844,1509400
2025-11-11,69.37999725341797,72.5459976196289,68.62999725341797,71.8499984741211,1356700
2025-11-12,67.73999786376953,70.17500305175781,67.13999938964844,69.47000122070312,1386300
2025-11-13,59.9900016784668,67.22000122070312,59.5,67.22000122070312,2531000
2025-11-14,60.25,62.15999984741211,57.29999923706055,57.47999954223633,2175200
2025-11-17,58.279998779296875,60.25,57.58000183105469,60.06999969482422,1239500
2025-11-18,58.95000076293945,59.81999969482422,55.61000061035156,56.66999816894531,1802900
2025-11-19,60.93000030517578,62.02000045776367,59.150001525878906,59.16999816894531,1640400
2025-11-20,58.959999084472656,64.83999633789062,58.849998474121094,63.09000015258789,1861100
2025-11-21,60.06999969482422,60.25,55.369998931884766,58.47999954223633,2248600
2025-11-24,63.900001525878906,63.9900016784668,60.380001068115234,60.90999984741211,2469800
2025-11-25,64.95999908447266,65.47000122070312,62.54999923706055,64.01000213623047,2515800
2025-11-26,67.43000030517578,68.30999755859375,64.95999908447266,65.37000274658203,1246000
2025-11-28,67.02999877929688,68.5999984741211,66.7969970703125,67.08000183105469,647900
